url,domain
https://go.hotmart.com/D40678305S,hotmart.com
https://tecle.me/mgm/1?,tecle.me
https://www.formigueiroappservicos.com.br,com.br
https://www.vivaconvites.com.br,com.br
http://www.grafartdesign.com.br,com.br
https://chat.whatsapp.com/EBb99nAYQtvBzqlCdntmJa,whatsapp.com
http://www.marciafialho.com.br/como-fazer-seu-cartao-virtual-com-links-clicaveis-no-site-canva/,com.br
https://www.unicolink.com.br/moralsocial,com.br
https://chat.whatsapp.com/L8uaNiy8x7t86JxBvDKsV0,whatsapp.com
https://go.hotmart.com/W39364369B,hotmart.com
https://chat.whatsapp.com/GkGpUizEq8N9DEpkL5D6cW,whatsapp.com
https://dinheironaportaria.com,dinheironaportaria.com
https://uau.one/inbound-marketing/49144/,uau.one
https://chat.whatsapp.com/HzYsWs0Oq2UHj5vslh22Nh,whatsapp.com
https://www.tudosobreimoveis.com.br,com.br
https://chat.whatsapp.com/Ej9Pt82fAvzBCAQLYosmgz,whatsapp.com
https://chat.whatsapp.com/Ej9Pt82fAvzBCAQLYosmgz.,whatsapp.com
https://chat.whatsapp.com/DhWATXxU6aBIAndZmANHTU,whatsapp.com
https://uau.one/formula-negocio-online/42462/,uau.one
https://chat.whatsapp.com/Hj2uGlcrZ8u6QdzH5Cd1rG,whatsapp.com
https://guestposts.com.br,com.br
https://refer.sharetoearn.co/Adryanocosta,sharetoearn.co
https://chat.whatsapp.com/Ko5UxJFjVgW8XDEJDhyAsA,whatsapp.com
https://hotm.art/aAVFrNGD,hotm.art
https://go.hotmart.com/O36348431C,hotmart.com
https://go.hotmart.com/T36292435W,hotmart.com
https://go.hotmart.com/Q36110914N,hotmart.com
https://go.hotmart.com/O36100642F,hotmart.com
https://mywhats.net/Adrcosta07,mywhats.net
https://chat.whatsapp.com/GXhDEWD9XD17tnqQf4D8OP,whatsapp.com
https://go.hotmart.com/J33724495B,hotmart.com
https://go.hotmart.com/N34230026C?ap=8932,hotmart.com
https://chat.whatsapp.com/LhDAmabO7E53I7xtplN2ow,whatsapp.com
https://go.hotmart.com/H34019943E?ap=3570,hotmart.com
https://go.hotmart.com/L33582656J,hotmart.com
https://go.hotmart.com/V32740025Y,hotmart.com
https://chat.whatsapp.com/Jh7B6ZyrMaSDUWcVHtr4A8,whatsapp.com
https://hotm.art/marketinglinkedIn,hotm.art
https://chat.whatsapp.com/J9HUCDLMleXG6uE2Qp3G3H,whatsapp.com
https://go.hotmart.com/U32760283Q,hotmart.com
https://chat.whatsapp.com/DyVC5YfTKJT30bwfhSBUidv,whatsapp.com
https://www.canva.com/design/DAD8PiE3FMQ/JAvmW_xXIfN64tIR_HyvjA/view?website#4,canva.com
https://criamos-site.arcaweb.com.br/criamos-site-em-belo-horizonte-mg-brasil,com.br
https://go.hotmart.com/W31540229L?dp=1,hotmart.com
https://chat.whatsapp.com/AjixBnSn8JyFiQZTzVlVXM,whatsapp.com
https://go.hotmart.com/Y30868442D,hotmart.com
https://chat.whatsapp.com/EmH68lI2gnGLCVmNGgNVOx,whatsapp.com
https://go.hotmart.com/C25946428D?dp=1,hotmart.com
https://go.hotmart.com/O29705361J?dp=1,hotmart.com
https://go.hotmart.com/M30300992B,hotmart.com
https://hotm.art/MKTdigitalnaPratica,hotm.art
https://chat.whatsapp.com/GglBov8UqXuG17QZFL0Gwk,whatsapp.com
https://go.hotmart.com/M29007382R?ap=cf9d,hotmart.com
https://go.hotmart.com/S27602541R?ap=157d,hotmart.com
https://design-nuernberg.de,design-nuernberg.de
https://amzn.to/3eMBhLo,amzn.to
https://go.hotmart.com/U27509539K?ap=a24f,hotmart.com
https://go.hotmart.com/O27710563T,hotmart.com
https://vemprasala-sitegratis.marketing-lucrativo.com,marketing-lucrativo.com
https://marketing-lucrativo.com/,marketing-lucrativo.com
https://go.hotmart.com/E26965976Y?ap=157d,hotmart.com
https://go.hotmart.com/D27150970V,hotmart.com
https://go.hotmart.com/K18728897X,hotmart.com
https://www.hotmart.com/product/ebook-5-motivos-pelos-quais-sua-empresa-nao-tem-sucesso-com-inbound-mkt/F7536434G,hotmart.com
https://chat.whatsapp.com/D3xdJQorlwKHiRcDj1dZ70,whatsapp.com
https://chat.whatsapp.com/CtUGQr9D1QmBFtMFRwU0cM,whatsapp.com
https://chat.whatsapp.com/JPXmkQPIibyB90zfQuS9Gi,whatsapp.com
https://go.hotmart.com/Q24746772X,hotmart.com
https://vm.tiktok.com/sY3Grm/,tiktok.com
"https://lucrodigital.blog.br/,",blog.br
https://chat.whatsapp.com/Bh07TVl6cKK7tBecodJFR0,whatsapp.com
https://chat.whatsapp.com/LuITRloZ03SIhovsb1XI8U,whatsapp.com
https://go.hotmart.com/W22579701J,hotmart.com
https://chat.whatsapp.com/FDKEL4m41017YucCqVXEZL,whatsapp.com
https://brexpress.net.br/,net.br
https://chat.whatsapp.com/CNL62asuZVsKGuURZ2Zzll,whatsapp.com
http://www.conceitonova.com/2019/12/quem-muito-abaixa-mostra-cauda-longa_27.html,conceitonova.com
https://chat.whatsapp.com/CYyFgBiRKM24eRZ2MFTIpC,whatsapp.com
https://chat.whatsapp.com/JN44xv3IrkTFETAsE8ATKy,whatsapp.com
http://conseguirseguidores.com.br,com.br
https://curitibacertificados.com.br,com.br
https://wa.me/+55,wa.me
https://instagram.rockcontent.com,rockcontent.com
https://gemasdobrasil.blogspot.com/,blogspot.com
https://vemsaberaqui.blogspot.com/?m=1,blogspot.com
http://bit.ly/assinar-rock-content,bit.ly
http://fullpages.net,fullpages.net
https://webinar.center.,center.
http://neiribertoerthal.wordpress.com,wordpress.com
http://neiribertto.blogspot.com.br/2018/03/vereador-professor-neiriberto-indica.html?m=1,com.br
https://bit.ly/2HuGQS2,bit.ly
https://atendare.com/br/inicie-gratis,atendare.com
http://bit.ly/marketingdigitalleadlovers,bit.ly
https://universidade.rockcontent.com/faca-parte-da-universidade-ja/,rockcontent.com
https://www.nitronews.com.br/afiliados/410.php,com.br
http://www.guttoribeiro.com/edicao-de-videos,guttoribeiro.com
http://bit.ly/AleFormulaNegocioOnline,bit.ly
https://goo.gl/ZvkYg5,goo.gl
https://mundodigitalbox.com/a-maquina-de-vendas-online-funciona/,mundodigitalbox.com
https://empreendanacerta.com.br/por-que-voce-nao-pode-deixar-de-investir-em-email-marketing/,com.br
http://materiais.rockcontent.com/kit-marketing-de-conteudo,rockcontent.com
https://arthurgoncalvesblog.wordpress.com/,wordpress.com
http://www.benchmarkemail.com/br/blogs?p=551625,benchmarkemail.com
http://materiais.rockcontent.com/inbound-marketing-definitivo,rockcontent.com
https://sellfy.com/p/B4Ac/,sellfy.com
http://contenttrends.com.br,com.br
http://centraldeoportunidadesonline.com,centraldeoportunidadesonline.com
http://dinheiroganharmais.com.br,com.br
http://www.amazon.com/gp/product/B00BW6LY2Y/ref=oh_details_o03_s00_i00?ie=UTF8&psc=1,amazon.com
http://www.amazon.com/gp/product/B002HJ9PTO/ref=oh_details_o06_s00_i02?ie=UTF8&psc=1,amazon.com
http://www.amazon.com/gp/product/B004OA6JW0/ref=oh_details_o06_s00_i01?ie=UTF8&psc=1,amazon.com
http://www.amazon.com/PBL-PHOTOGRAPHY-CONTINUOUS-LIGHTING-LIGHING/dp/B004R6NSQG/ref=sr_1_3?ie=UTF8&qid=1391514446&sr=8-3&keywords=studio+lights,amazon.com
http://www.therisetothetop.com/,therisetothetop.com
http://bit.ly/Tend2022,bit.ly
https://bit.ly/cursoHubSpot,bit.ly
http://bit.ly/cybEstrategiaRedes,bit.ly
http://bit.ly/cybCommunity,bit.ly
http://bit.ly/herramientasSocial,bit.ly
https://bit.ly/cybRecono,bit.ly
https://bit.ly/cybConsid,bit.ly
https://bit.ly/cybConvers,bit.ly
http://bit.ly/cybSegmentacion,bit.ly
http://bit.ly/cybPixel,bit.ly
https://bit.ly/ebookFbook,bit.ly
http://bit.ly/cybFBAds,bit.ly
https://bit.ly/cybCheck,bit.ly
https://bit.ly/cybTend2021,bit.ly
https://bit.ly/Tend2021,bit.ly
http://bit.ly/estrategiacont,bit.ly
http://bit.ly/ebookLanding,bit.ly
http://bit.ly/cybCursoLandingPages,bit.ly
https://bit.ly/metricasMkt,bit.ly
https://bit.ly/cybdashboard,bit.ly
https://bit.ly/cybKPIs,bit.ly
https://bit.ly/cybmetricas,bit.ly
http://bit.ly/queesOKR,bit.ly
https://bit.ly/cybCRM,bit.ly
http://bit.ly/cybHubspot,bit.ly
http://bit.ly/cybtutHubspot,bit.ly
https://bit.ly/webinarTikTok,bit.ly
https://bit.ly/cybTikTokAds,bit.ly
http://bit.ly/cybTikTok,bit.ly
http://bit.ly/cybvideoSEO,bit.ly
http://bit.ly/cybSEOinbound,bit.ly
https://bit.ly/cybPagPilar,bit.ly
https://bit.ly/cybLas5A,bit.ly
http://bit.ly/cybIGTVvid,bit.ly
http://bit.ly/SubirIGTV,bit.ly
https://bit.ly/cybIGLive,bit.ly
https://bit.ly/cybTikTokads,bit.ly
http://bit.ly/TikTokejemplos,bit.ly
http://bit.ly/cursoFbAds,bit.ly
https://bit.ly/segmentarFB,bit.ly
